poll_info,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,year,state,candidate,pct
2012-rhode-island-president-romney-vs-obama,15672,Brown University,2012-09-26,2012-10-05,Likely Voters,471,Live Phone,Nonpartisan,None,2012,rhode-island,Other,NA
2012-rhode-island-president-romney-vs-obama,15672,Brown University,2012-09-26,2012-10-05,Likely Voters,471,Live Phone,Nonpartisan,None,2012,rhode-island,Undecided,10
2012-rhode-island-president-romney-vs-obama,15495,Fleming and Associates/WPRI,2012-09-26,2012-09-29,Likely Voters,501,Live Phone,Nonpartisan,None,2012,rhode-island,Obama,57
2012-rhode-island-president-romney-vs-obama,15495,Fleming and Associates/WPRI,2012-09-26,2012-09-29,Likely Voters,501,Live Phone,Nonpartisan,None,2012,rhode-island,Romney,33
2012-rhode-island-president-romney-vs-obama,15495,Fleming and Associates/WPRI,2012-09-26,2012-09-29,Likely Voters,501,Live Phone,Nonpartisan,None,2012,rhode-island,Other,NA
2012-rhode-island-president-romney-vs-obama,15495,Fleming and Associates/WPRI,2012-09-26,2012-09-29,Likely Voters,501,Live Phone,Nonpartisan,None,2012,rhode-island,Undecided,7
2012-rhode-island-president-romney-vs-obama,15018,PPP (D),2011-02-16,2011-02-22,Likely Voters,544,Automated Phone,Pollster,Dem,2012,rhode-island,Obama,54
2012-rhode-island-president-romney-vs-obama,15018,PPP (D),2011-02-16,2011-02-22,Likely Voters,544,Automated Phone,Pollster,Dem,2012,rhode-island,Romney,37
2012-rhode-island-president-romney-vs-obama,15018,PPP (D),2011-02-16,2011-02-22,Likely Voters,544,Automated Phone,Pollster,Dem,2012,rhode-island,Other,NA
2012-rhode-island-president-romney-vs-obama,15018,PPP (D),2011-02-16,2011-02-22,Likely Voters,544,Automated Phone,Pollster,Dem,2012,rhode-island,Undecided,10
2012-kentucky-president-romney-vs-obama,15085,SurveyUSA/The Courier-Journal,2012-09-11,2012-09-13,Likely Voters,606,IVR/Online,Nonpartisan,None,2012,kentucky,Obama,39
2012-kentucky-president-romney-vs-obama,15085,SurveyUSA/The Courier-Journal,2012-09-11,2012-09-13,Likely Voters,606,IVR/Online,Nonpartisan,None,2012,kentucky,Romney,53
2012-kentucky-president-romney-vs-obama,15085,SurveyUSA/The Courier-Journal,2012-09-11,2012-09-13,Likely Voters,606,IVR/Online,Nonpartisan,None,2012,kentucky,Other,3
2012-kentucky-president-romney-vs-obama,15085,SurveyUSA/The Courier-Journal,2012-09-11,2012-09-13,Likely Voters,606,IVR/Online,Nonpartisan,None,2012,kentucky,Undecided,5
2012-kentucky-president-romney-vs-obama,14974,PPP (D),2011-08-25,2011-08-28,Likely Voters,600,Automated Phone,Pollster,Dem,2012,kentucky,Obama,40
2012-kentucky-president-romney-vs-obama,14974,PPP (D),2011-08-25,2011-08-28,Likely Voters,600,Automated Phone,Pollster,Dem,2012,kentucky,Romney,48
2012-kentucky-president-romney-vs-obama,14974,PPP (D),2011-08-25,2011-08-28,Likely Voters,600,Automated Phone,Pollster,Dem,2012,kentucky,Other,NA
2012-kentucky-president-romney-vs-obama,14974,PPP (D),2011-08-25,2011-08-28,Likely Voters,600,Automated Phone,Pollster,Dem,2012,kentucky,Undecided,11
2012-mississippi-president-romney-vs-obama,12585,PPP (D),2011-11-04,2011-11-06,Likely Voters,796,Automated Phone,Pollster,Dem,2012,mississippi,Obama,36
2012-mississippi-president-romney-vs-obama,12585,PPP (D),2011-11-04,2011-11-06,Likely Voters,796,Automated Phone,Pollster,Dem,2012,mississippi,Romney,54
2012-mississippi-president-romney-vs-obama,12585,PPP (D),2011-11-04,2011-11-06,Likely Voters,796,Automated Phone,Pollster,Dem,2012,mississippi,Other,NA
2012-mississippi-president-romney-vs-obama,12585,PPP (D),2011-11-04,2011-11-06,Likely Voters,796,Automated Phone,Pollster,Dem,2012,mississippi,Undecided,10
2012-mississippi-president-romney-vs-obama,15016,PPP (D),2011-03-24,2011-03-27,Likely Voters,817,Automated Phone,Pollster,Dem,2012,mississippi,Obama,40
2012-mississippi-president-romney-vs-obama,15016,PPP (D),2011-03-24,2011-03-27,Likely Voters,817,Automated Phone,Pollster,Dem,2012,mississippi,Romney,46
2012-mississippi-president-romney-vs-obama,15016,PPP (D),2011-03-24,2011-03-27,Likely Voters,817,Automated Phone,Pollster,Dem,2012,mississippi,Other,NA
2012-mississippi-president-romney-vs-obama,15016,PPP (D),2011-03-24,2011-03-27,Likely Voters,817,Automated Phone,Pollster,Dem,2012,mississippi,Undecided,13
2012-louisiana-president-romney-vs-obama,15650,Magellan (R),2012-10-02,2012-10-04,Likely Voters,2682,Automated Phone,Pollster,Rep,2012,louisiana,Obama,36
2012-louisiana-president-romney-vs-obama,15650,Magellan (R),2012-10-02,2012-10-04,Likely Voters,2682,Automated Phone,Pollster,Rep,2012,louisiana,Romney,59
2012-louisiana-president-romney-vs-obama,15650,Magellan (R),2012-10-02,2012-10-04,Likely Voters,2682,Automated Phone,Pollster,Rep,2012,louisiana,Other,NA
2012-louisiana-president-romney-vs-obama,15650,Magellan (R),2012-10-02,2012-10-04,Likely Voters,2682,Automated Phone,Pollster,Rep,2012,louisiana,Undecided,5
2012-louisiana-president-romney-vs-obama,15507,JZ Analytics,2012-09-29,2012-09-30,Likely Voters,412,Internet,Nonpartisan,None,2012,louisiana,Obama,37
2012-louisiana-president-romney-vs-obama,15507,JZ Analytics,2012-09-29,2012-09-30,Likely Voters,412,Internet,Nonpartisan,None,2012,louisiana,Romney,50
2012-louisiana-president-romney-vs-obama,15507,JZ Analytics,2012-09-29,2012-09-30,Likely Voters,412,Internet,Nonpartisan,None,2012,louisiana,Other,NA
2012-louisiana-president-romney-vs-obama,15507,JZ Analytics,2012-09-29,2012-09-30,Likely Voters,412,Internet,Nonpartisan,None,2012,louisiana,Undecided,10
2012-louisiana-president-romney-vs-obama,15469,Southern Media/Opinion Research,2012-09-11,2012-09-20,Likely Voters,600,Live Phone,Nonpartisan,None,2012,louisiana,Obama,39
2012-louisiana-president-romney-vs-obama,15469,Southern Media/Opinion Research,2012-09-11,2012-09-20,Likely Voters,600,Live Phone,Nonpartisan,None,2012,louisiana,Romney,45
2012-louisiana-president-romney-vs-obama,15469,Southern Media/Opinion Research,2012-09-11,2012-09-20,Likely Voters,600,Live Phone,Nonpartisan,None,2012,louisiana,Other,NA
2012-louisiana-president-romney-vs-obama,15469,Southern Media/Opinion Research,2012-09-11,2012-09-20,Likely Voters,600,Live Phone,Nonpartisan,None,2012,louisiana,Undecided,17
2012-kansas-president-romney-vs-obama,14973,SurveyUSA,2011-11-18,2011-11-21,Registered Voters,510,IVR/Online,Nonpartisan,None,2012,kansas,Obama,39
2012-kansas-president-romney-vs-obama,14973,SurveyUSA,2011-11-18,2011-11-21,Registered Voters,510,IVR/Online,Nonpartisan,None,2012,kansas,Romney,48
2012-kansas-president-romney-vs-obama,14973,SurveyUSA,2011-11-18,2011-11-21,Registered Voters,510,IVR/Online,Nonpartisan,None,2012,kansas,Other,NA
2012-kansas-president-romney-vs-obama,14973,SurveyUSA,2011-11-18,2011-11-21,Registered Voters,510,IVR/Online,Nonpartisan,None,2012,kansas,Undecided,13
2012-kansas-president-romney-vs-obama,12571,SurveyUSA,2011-11-10,2011-11-10,Likely Voters,800,Automated Phone,Nonpartisan,None,2012,kansas,Obama,31
2012-kansas-president-romney-vs-obama,12571,SurveyUSA,2011-11-10,2011-11-10,Likely Voters,800,Automated Phone,Nonpartisan,None,2012,kansas,Romney,56
2012-kansas-president-romney-vs-obama,12571,SurveyUSA,2011-11-10,2011-11-10,Likely Voters,800,Automated Phone,Nonpartisan,None,2012,kansas,Other,NA
2012-kansas-president-romney-vs-obama,12571,SurveyUSA,2011-11-10,2011-11-10,Likely Voters,800,Automated Phone,Nonpartisan,None,2012,kansas,Undecided,12
2012-hawaii-president-romney-vs-obama,16453,Honolulu Civil Beat/Merriman,2012-10-24,2012-10-26,Likely Voters,1218,Automated Phone,Nonpartisan,None,2012,hawaii,Obama,61
2012-hawaii-president-romney-vs-obama,16453,Honolulu Civil Beat/Merriman,2012-10-24,2012-10-26,Likely Voters,1218,Automated Phone,Nonpartisan,None,2012,hawaii,Romney,34
2012-hawaii-president-romney-vs-obama,16453,Honolulu Civil Beat/Merriman,2012-10-24,2012-10-26,Likely Voters,1218,Automated Phone,Nonpartisan,None,2012,hawaii,Other,NA
2012-hawaii-president-romney-vs-obama,16453,Honolulu Civil Beat/Merriman,2012-10-24,2012-10-26,Likely Voters,1218,Automated Phone,Nonpartisan,None,2012,hawaii,Undecided,5
2012-hawaii-president-romney-vs-obama,15516,Honolulu Civil Beat/Merriman,2012-09-26,2012-09-28,Likely Voters,1684,Automated Phone,Nonpartisan,None,2012,hawaii,Obama,62
2012-hawaii-president-romney-vs-obama,15516,Honolulu Civil Beat/Merriman,2012-09-26,2012-09-28,Likely Voters,1684,Automated Phone,Nonpartisan,None,2012,hawaii,Romney,30
2012-hawaii-president-romney-vs-obama,15516,Honolulu Civil Beat/Merriman,2012-09-26,2012-09-28,Likely Voters,1684,Automated Phone,Nonpartisan,None,2012,hawaii,Other,3
2012-hawaii-president-romney-vs-obama,15516,Honolulu Civil Beat/Merriman,2012-09-26,2012-09-28,Likely Voters,1684,Automated Phone,Nonpartisan,None,2012,hawaii,Undecided,6
2012-hawaii-president-romney-vs-obama,12582,DailyKos.com/PPP (D),2011-10-13,2011-10-16,Likely Voters,568,Automated Phone,Sponsor,Dem,2012,hawaii,Obama,59
2012-hawaii-president-romney-vs-obama,12582,DailyKos.com/PPP (D),2011-10-13,2011-10-16,Likely Voters,568,Automated Phone,Sponsor,Dem,2012,hawaii,Romney,32
2012-hawaii-president-romney-vs-obama,12582,DailyKos.com/PPP (D),2011-10-13,2011-10-16,Likely Voters,568,Automated Phone,Sponsor,Dem,2012,hawaii,Other,NA
2012-hawaii-president-romney-vs-obama,12582,DailyKos.com/PPP (D),2011-10-13,2011-10-16,Likely Voters,568,Automated Phone,Sponsor,Dem,2012,hawaii,Undecided,10
2012-west-virginia-president-romney-vs-obama,14852,R.L. Repass & Partners,2012-08-22,2012-08-25,Likely Voters,401,Mixed,Nonpartisan,None,2012,west-virginia,Obama,38
2012-west-virginia-president-romney-vs-obama,14852,R.L. Repass & Partners,2012-08-22,2012-08-25,Likely Voters,401,Mixed,Nonpartisan,None,2012,west-virginia,Romney,52
2012-west-virginia-president-romney-vs-obama,14852,R.L. Repass & Partners,2012-08-22,2012-08-25,Likely Voters,401,Mixed,Nonpartisan,None,2012,west-virginia,Other,NA
2012-west-virginia-president-romney-vs-obama,14852,R.L. Repass & Partners,2012-08-22,2012-08-25,Likely Voters,401,Mixed,Nonpartisan,None,2012,west-virginia,Undecided,10
2012-west-virginia-president-romney-vs-obama,14877,R.L. Repass & Partners,2012-04-25,2012-04-28,Likely Voters,410,Live Phone/Online,Nonpartisan,None,2012,west-virginia,Obama,37
2012-west-virginia-president-romney-vs-obama,14877,R.L. Repass & Partners,2012-04-25,2012-04-28,Likely Voters,410,Live Phone/Online,Nonpartisan,None,2012,west-virginia,Romney,54
2012-west-virginia-president-romney-vs-obama,14877,R.L. Repass & Partners,2012-04-25,2012-04-28,Likely Voters,410,Live Phone/Online,Nonpartisan,None,2012,west-virginia,Other,NA
2012-west-virginia-president-romney-vs-obama,14877,R.L. Repass & Partners,2012-04-25,2012-04-28,Likely Voters,410,Live Phone/Online,Nonpartisan,None,2012,west-virginia,Undecided,10
2012-alabama-president-romney-vs-obama,14263,Capital Survey Research Center,2012-06-07,2012-06-27,Likely Voters,551,Live Phone,Nonpartisan,None,2012,alabama,Obama,36
2012-alabama-president-romney-vs-obama,14263,Capital Survey Research Center,2012-06-07,2012-06-27,Likely Voters,551,Live Phone,Nonpartisan,None,2012,alabama,Romney,51
2012-alabama-president-romney-vs-obama,14263,Capital Survey Research Center,2012-06-07,2012-06-27,Likely Voters,551,Live Phone,Nonpartisan,None,2012,alabama,Other,NA
2012-alabama-president-romney-vs-obama,14263,Capital Survey Research Center,2012-06-07,2012-06-27,Likely Voters,551,Live Phone,Nonpartisan,None,2012,alabama,Undecided,NA
2012-utah-president-romney-vs-obama,16509,Dan Jones & Associates,2012-10-26,2012-11-01,Registered Voters,870,Live Phone,Nonpartisan,None,2012,utah,Obama,26
2012-utah-president-romney-vs-obama,16509,Dan Jones & Associates,2012-10-26,2012-11-01,Registered Voters,870,Live Phone,Nonpartisan,None,2012,utah,Romney,69
2012-utah-president-romney-vs-obama,16509,Dan Jones & Associates,2012-10-26,2012-11-01,Registered Voters,870,Live Phone,Nonpartisan,None,2012,utah,Other,NA
2012-utah-president-romney-vs-obama,16509,Dan Jones & Associates,2012-10-26,2012-11-01,Registered Voters,870,Live Phone,Nonpartisan,None,2012,utah,Undecided,NA
2012-utah-president-romney-vs-obama,16630,Mason-Dixon/The Salt Lake Tribune,2012-10-29,2012-10-31,Registered Voters,625,Live Phone,Nonpartisan,None,2012,utah,Obama,25
2012-utah-president-romney-vs-obama,16630,Mason-Dixon/The Salt Lake Tribune,2012-10-29,2012-10-31,Registered Voters,625,Live Phone,Nonpartisan,None,2012,utah,Romney,70
2012-utah-president-romney-vs-obama,16630,Mason-Dixon/The Salt Lake Tribune,2012-10-29,2012-10-31,Registered Voters,625,Live Phone,Nonpartisan,None,2012,utah,Other,2
2012-utah-president-romney-vs-obama,16630,Mason-Dixon/The Salt Lake Tribune,2012-10-29,2012-10-31,Registered Voters,625,Live Phone,Nonpartisan,None,2012,utah,Undecided,3
2012-utah-president-romney-vs-obama,16144,Key/BYU,2012-10-09,2012-10-13,Likely Voters,500,Live Phone,Nonpartisan,None,2012,utah,Obama,20
2012-utah-president-romney-vs-obama,16144,Key/BYU,2012-10-09,2012-10-13,Likely Voters,500,Live Phone,Nonpartisan,None,2012,utah,Romney,71
2012-utah-president-romney-vs-obama,16144,Key/BYU,2012-10-09,2012-10-13,Likely Voters,500,Live Phone,Nonpartisan,None,2012,utah,Other,NA
2012-utah-president-romney-vs-obama,16144,Key/BYU,2012-10-09,2012-10-13,Likely Voters,500,Live Phone,Nonpartisan,None,2012,utah,Undecided,9
2012-utah-president-romney-vs-obama,14175,Dan Jones & Associates,2012-06-15,2012-06-21,Registered Voters,1222,Live Phone,Nonpartisan,None,2012,utah,Obama,26
2012-utah-president-romney-vs-obama,14175,Dan Jones & Associates,2012-06-15,2012-06-21,Registered Voters,1222,Live Phone,Nonpartisan,None,2012,utah,Romney,68
2012-utah-president-romney-vs-obama,14175,Dan Jones & Associates,2012-06-15,2012-06-21,Registered Voters,1222,Live Phone,Nonpartisan,None,2012,utah,Other,4
2012-utah-president-romney-vs-obama,14175,Dan Jones & Associates,2012-06-15,2012-06-21,Registered Voters,1222,Live Phone,Nonpartisan,None,2012,utah,Undecided,2
2012-utah-president-romney-vs-obama,15024,PPP (D),2011-07-08,2011-07-10,Likely Voters,732,Automated Phone,Pollster,Dem,2012,utah,Obama,31
2012-utah-president-romney-vs-obama,15024,PPP (D),2011-07-08,2011-07-10,Likely Voters,732,Automated Phone,Pollster,Dem,2012,utah,Romney,63
2012-utah-president-romney-vs-obama,15024,PPP (D),2011-07-08,2011-07-10,Likely Voters,732,Automated Phone,Pollster,Dem,2012,utah,Other,NA
2012-utah-president-romney-vs-obama,15024,PPP (D),2011-07-08,2011-07-10,Likely Voters,732,Automated Phone,Pollster,Dem,2012,utah,Undecided,6
2012-maryland-president-romney-vs-obama,16577,YouGov,2012-10-31,2012-11-03,Likely Voters,705,Internet,Nonpartisan,None,2012,maryland,Obama,59
2012-maryland-president-romney-vs-obama,16577,YouGov,2012-10-31,2012-11-03,Likely Voters,705,Internet,Nonpartisan,None,2012,maryland,Romney,37
2012-maryland-president-romney-vs-obama,16577,YouGov,2012-10-31,2012-11-03,Likely Voters,705,Internet,Nonpartisan,None,2012,maryland,Other,2
2012-maryland-president-romney-vs-obama,16577,YouGov,2012-10-31,2012-11-03,Likely Voters,705,Internet,Nonpartisan,None,2012,maryland,Undecided,2
2012-maryland-president-romney-vs-obama,16429,Baltimore Sun/OpinionWorks,2012-10-20,2012-10-23,Likely Voters,801,Live Phone,Nonpartisan,None,2012,maryland,Obama,55
2012-maryland-president-romney-vs-obama,16429,Baltimore Sun/OpinionWorks,2012-10-20,2012-10-23,Likely Voters,801,Live Phone,Nonpartisan,None,2012,maryland,Romney,36
2012-maryland-president-romney-vs-obama,16429,Baltimore Sun/OpinionWorks,2012-10-20,2012-10-23,Likely Voters,801,Live Phone,Nonpartisan,None,2012,maryland,Other,NA
2012-maryland-president-romney-vs-obama,16429,Baltimore Sun/OpinionWorks,2012-10-20,2012-10-23,Likely Voters,801,Live Phone,Nonpartisan,None,2012,maryland,Undecided,8
2012-maryland-president-romney-vs-obama,16062,Washington Post,2012-10-11,2012-10-15,Likely Voters,843,Live Phone,Nonpartisan,None,2012,maryland,Obama,60
2012-maryland-president-romney-vs-obama,16062,Washington Post,2012-10-11,2012-10-15,Likely Voters,843,Live Phone,Nonpartisan,None,2012,maryland,Romney,36
2012-maryland-president-romney-vs-obama,16062,Washington Post,2012-10-11,2012-10-15,Likely Voters,843,Live Phone,Nonpartisan,None,2012,maryland,Other,2
2012-maryland-president-romney-vs-obama,16062,Washington Post,2012-10-11,2012-10-15,Likely Voters,843,Live Phone,Nonpartisan,None,2012,maryland,Undecided,2
2012-maryland-president-romney-vs-obama,15852,YouGov,2012-10-04,2012-10-11,Likely Voters,498,Internet,Nonpartisan,None,2012,maryland,Obama,58
2012-maryland-president-romney-vs-obama,15852,YouGov,2012-10-04,2012-10-11,Likely Voters,498,Internet,Nonpartisan,None,2012,maryland,Romney,37
2012-maryland-president-romney-vs-obama,15852,YouGov,2012-10-04,2012-10-11,Likely Voters,498,Internet,Nonpartisan,None,2012,maryland,Other,2
2012-maryland-president-romney-vs-obama,15852,YouGov,2012-10-04,2012-10-11,Likely Voters,498,Internet,Nonpartisan,None,2012,maryland,Undecided,4
2012-maryland-president-romney-vs-obama,15463,Baltimore Sun/OpinionWorks,2012-09-25,2012-09-27,Likely Voters,804,Live Phone,Nonpartisan,None,2012,maryland,Obama,57
2012-maryland-president-romney-vs-obama,15463,Baltimore Sun/OpinionWorks,2012-09-25,2012-09-27,Likely Voters,804,Live Phone,Nonpartisan,None,2012,maryland,Romney,34
2012-maryland-president-romney-vs-obama,15463,Baltimore Sun/OpinionWorks,2012-09-25,2012-09-27,Likely Voters,804,Live Phone,Nonpartisan,None,2012,maryland,Other,NA
2012-maryland-president-romney-vs-obama,15463,Baltimore Sun/OpinionWorks,2012-09-25,2012-09-27,Likely Voters,804,Live Phone,Nonpartisan,None,2012,maryland,Undecided,10
2012-maryland-president-romney-vs-obama,15325,Gonzales Research,2012-09-17,2012-09-23,Likely Voters,813,Live Phone,Nonpartisan,None,2012,maryland,Obama,55
2012-maryland-president-romney-vs-obama,15325,Gonzales Research,2012-09-17,2012-09-23,Likely Voters,813,Live Phone,Nonpartisan,None,2012,maryland,Romney,36
2012-maryland-president-romney-vs-obama,15325,Gonzales Research,2012-09-17,2012-09-23,Likely Voters,813,Live Phone,Nonpartisan,None,2012,maryland,Other,1
2012-maryland-president-romney-vs-obama,15325,Gonzales Research,2012-09-17,2012-09-23,Likely Voters,813,Live Phone,Nonpartisan,None,2012,maryland,Undecided,8
2012-maryland-president-romney-vs-obama,15229,YouGov,2012-09-07,2012-09-14,Likely Voters,686,Internet,Nonpartisan,None,2012,maryland,Obama,57
2012-maryland-president-romney-vs-obama,15229,YouGov,2012-09-07,2012-09-14,Likely Voters,686,Internet,Nonpartisan,None,2012,maryland,Romney,37
2012-maryland-president-romney-vs-obama,15229,YouGov,2012-09-07,2012-09-14,Likely Voters,686,Internet,Nonpartisan,None,2012,maryland,Other,3
2012-maryland-president-romney-vs-obama,15229,YouGov,2012-09-07,2012-09-14,Likely Voters,686,Internet,Nonpartisan,None,2012,maryland,Undecided,3
2012-maryland-president-romney-vs-obama,13898,PPP (D)/Marylanders for Marriage Equality,2012-05-14,2012-05-21,Likely Voters,852,Live Phone,Sponsor,Dem,2012,maryland,Obama,58
2012-maryland-president-romney-vs-obama,13898,PPP (D)/Marylanders for Marriage Equality,2012-05-14,2012-05-21,Likely Voters,852,Live Phone,Sponsor,Dem,2012,maryland,Romney,35
2012-maryland-president-romney-vs-obama,13898,PPP (D)/Marylanders for Marriage Equality,2012-05-14,2012-05-21,Likely Voters,852,Live Phone,Sponsor,Dem,2012,maryland,Other,NA
2012-maryland-president-romney-vs-obama,13898,PPP (D)/Marylanders for Marriage Equality,2012-05-14,2012-05-21,Likely Voters,852,Live Phone,Sponsor,Dem,2012,maryland,Undecided,6
2012-oklahoma-president-romney-vs-obama,16203,SoonerPoll.com,2012-10-18,2012-10-24,Likely Voters,305,Live Phone,Nonpartisan,None,2012,oklahoma,Obama,33
2012-oklahoma-president-romney-vs-obama,16203,SoonerPoll.com,2012-10-18,2012-10-24,Likely Voters,305,Live Phone,Nonpartisan,None,2012,oklahoma,Romney,58
2012-oklahoma-president-romney-vs-obama,16203,SoonerPoll.com,2012-10-18,2012-10-24,Likely Voters,305,Live Phone,Nonpartisan,None,2012,oklahoma,Other,NA
2012-oklahoma-president-romney-vs-obama,16203,SoonerPoll.com,2012-10-18,2012-10-24,Likely Voters,305,Live Phone,Nonpartisan,None,2012,oklahoma,Undecided,8
2012-oklahoma-president-romney-vs-obama,14703,SoonerPoll.com,2012-07-26,2012-08-14,Likely Voters,495,Live Phone,Nonpartisan,None,2012,oklahoma,Obama,29
2012-oklahoma-president-romney-vs-obama,14703,SoonerPoll.com,2012-07-26,2012-08-14,Likely Voters,495,Live Phone,Nonpartisan,None,2012,oklahoma,Romney,58
2012-oklahoma-president-romney-vs-obama,14703,SoonerPoll.com,2012-07-26,2012-08-14,Likely Voters,495,Live Phone,Nonpartisan,None,2012,oklahoma,Other,NA
2012-oklahoma-president-romney-vs-obama,14703,SoonerPoll.com,2012-07-26,2012-08-14,Likely Voters,495,Live Phone,Nonpartisan,None,2012,oklahoma,Undecided,13
2012-oklahoma-president-romney-vs-obama,13856,SoonerPoll.com,2012-05-07,2012-05-10,Likely Voters,503,Live Phone,Nonpartisan,None,2012,oklahoma,Obama,27
2012-oklahoma-president-romney-vs-obama,13856,SoonerPoll.com,2012-05-07,2012-05-10,Likely Voters,503,Live Phone,Nonpartisan,None,2012,oklahoma,Romney,62
2012-oklahoma-president-romney-vs-obama,13856,SoonerPoll.com,2012-05-07,2012-05-10,Likely Voters,503,Live Phone,Nonpartisan,None,2012,oklahoma,Other,NA
2012-oklahoma-president-romney-vs-obama,13856,SoonerPoll.com,2012-05-07,2012-05-10,Likely Voters,503,Live Phone,Nonpartisan,None,2012,oklahoma,Undecided,11
2012-north-dakota-president-romney-vs-obama,16371,Mason-Dixon,2012-10-26,2012-10-28,Likely Voters,625,Live Phone,Nonpartisan,None,2012,north-dakota,Obama,40
2012-north-dakota-president-romney-vs-obama,16371,Mason-Dixon,2012-10-26,2012-10-28,Likely Voters,625,Live Phone,Nonpartisan,None,2012,north-dakota,Romney,54
2012-north-dakota-president-romney-vs-obama,16371,Mason-Dixon,2012-10-26,2012-10-28,Likely Voters,625,Live Phone,Nonpartisan,None,2012,north-dakota,Other,NA
2012-north-dakota-president-romney-vs-obama,16371,Mason-Dixon,2012-10-26,2012-10-28,Likely Voters,625,Live Phone,Nonpartisan,None,2012,north-dakota,Undecided,3
2012-north-dakota-president-romney-vs-obama,16325,Pharos Research Group,2012-10-26,2012-10-28,Likely Voters,752,Live Phone,Nonpartisan,None,2012,north-dakota,Obama,38
2012-north-dakota-president-romney-vs-obama,16325,Pharos Research Group,2012-10-26,2012-10-28,Likely Voters,752,Live Phone,Nonpartisan,None,2012,north-dakota,Romney,55
2012-north-dakota-president-romney-vs-obama,16325,Pharos Research Group,2012-10-26,2012-10-28,Likely Voters,752,Live Phone,Nonpartisan,None,2012,north-dakota,Other,NA
2012-north-dakota-president-romney-vs-obama,16325,Pharos Research Group,2012-10-26,2012-10-28,Likely Voters,752,Live Phone,Nonpartisan,None,2012,north-dakota,Undecided,NA
2012-north-dakota-president-romney-vs-obama,16246,Pharos Research Group,2012-10-19,2012-10-21,Likely Voters,807,Live Phone,Nonpartisan,None,2012,north-dakota,Obama,39
2012-north-dakota-president-romney-vs-obama,16246,Pharos Research Group,2012-10-19,2012-10-21,Likely Voters,807,Live Phone,Nonpartisan,None,2012,north-dakota,Romney,49
2012-north-dakota-president-romney-vs-obama,16246,Pharos Research Group,2012-10-19,2012-10-21,Likely Voters,807,Live Phone,Nonpartisan,None,2012,north-dakota,Other,NA
2012-north-dakota-president-romney-vs-obama,16246,Pharos Research Group,2012-10-19,2012-10-21,Likely Voters,807,Live Phone,Nonpartisan,None,2012,north-dakota,Undecided,NA
2012-north-dakota-president-romney-vs-obama,16060,Rasmussen,2012-10-17,2012-10-18,Likely Voters,600,Automated Phone,Nonpartisan,None,2012,north-dakota,Obama,40
